,state,district,recovered,confirmed,deceased,active,date,Classification,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Jains,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density
5985,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-04-30,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5986,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-01,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5987,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-02,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5988,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-03,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5989,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-04,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5990,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-05,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5991,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-06,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5992,Madhya Pradesh,dindori,0.0,1.0,0.0,1.0,2020-05-07,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5993,Madhya Pradesh,dindori,1.0,1.0,0.0,0.0,2020-05-08,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5994,Madhya Pradesh,dindori,1.0,1.0,0.0,0.0,2020-05-09,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5995,Madhya Pradesh,dindori,1.0,2.0,0.0,1.0,2020-05-10,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5996,Madhya Pradesh,dindori,1.0,2.0,0.0,1.0,2020-05-11,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5997,Madhya Pradesh,dindori,1.0,2.0,0.0,1.0,2020-05-12,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5998,Madhya Pradesh,dindori,1.0,2.0,0.0,1.0,2020-05-13,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
5999,Madhya Pradesh,dindori,1.0,2.0,0.0,1.0,2020-05-14,Orange Zone,378714.0,7.0,21.0,25.0,652.0,5.0,9.0,185.0,687.0,4.0,4.0,459.0,9774.0,4576.0,40921.0,754.0,554.0,6447.0,7979.0,1291.0,15179.0,11475.0,7427.0,94.0
6000,Madhya Pradesh,harda,0.0,1.0,0.0,1.0,2020-04-27,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6001,Madhya Pradesh,harda,0.0,1.0,0.0,1.0,2020-04-28,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6002,Madhya Pradesh,harda,0.0,1.0,0.0,1.0,2020-04-29,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6003,Madhya Pradesh,harda,0.0,1.0,0.0,1.0,2020-04-30,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6004,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-01,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6005,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-02,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6006,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-03,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6007,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-04,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6008,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-05,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6009,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-06,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6010,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-07,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6011,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-08,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6012,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-09,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6013,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-10,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6014,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-11,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6015,Madhya Pradesh,harda,0.0,3.0,0.0,3.0,2020-05-12,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6016,Madhya Pradesh,harda,3.0,3.0,0.0,0.0,2020-05-13,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6017,Madhya Pradesh,harda,3.0,3.0,0.0,0.0,2020-05-14,Orange Zone,352550.0,28.0,14.0,30.0,619.0,21.0,35.0,159.0,1573.0,16.0,14.0,399.0,31845.0,22174.0,55245.0,2269.0,986.0,5376.0,30952.0,3556.0,27126.0,21860.0,3339.0,171.0
6018,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-04-28,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6019,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-04-29,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6020,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-04-30,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6021,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-01,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6022,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-02,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6023,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-03,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6024,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-04,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6025,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-05,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6026,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-06,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6027,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-07,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6028,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-08,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6029,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-09,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6030,Madhya Pradesh,ashoknagar,0.0,1.0,1.0,0.0,2020-05-10,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6031,Madhya Pradesh,ashoknagar,0.0,2.0,1.0,1.0,2020-05-11,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6032,Madhya Pradesh,ashoknagar,0.0,2.0,1.0,1.0,2020-05-12,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6033,Madhya Pradesh,ashoknagar,0.0,2.0,1.0,1.0,2020-05-13,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6034,Madhya Pradesh,ashoknagar,0.0,2.0,1.0,1.0,2020-05-14,Green Zone,469109.0,24.0,27.0,45.0,861.0,24.0,39.0,238.0,15094.0,18.0,15.0,575.0,37135.0,15886.0,65411.0,1332.0,619.0,6016.0,23638.0,2373.0,22791.0,17501.0,4674.0,181.0
6035,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-04-28,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6036,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-04-29,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6037,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-04-30,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6038,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-01,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6039,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-02,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6040,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-03,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6041,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-04,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6042,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-05,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6043,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-06,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6044,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-07,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6045,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-08,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6046,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-09,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6047,Madhya Pradesh,rewa,0.0,2.0,0.0,2.0,2020-05-10,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6048,Madhya Pradesh,rewa,0.0,3.0,0.0,3.0,2020-05-11,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6049,Madhya Pradesh,rewa,0.0,3.0,0.0,3.0,2020-05-12,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6050,Madhya Pradesh,rewa,1.0,3.0,0.0,2.0,2020-05-13,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6051,Madhya Pradesh,rewa,1.0,7.0,0.0,6.0,2020-05-14,Green Zone,1441757.0,86.0,154.0,209.0,2756.0,72.0,118.0,831.0,655.0,55.0,46.0,1831.0,94489.0,45180.0,219241.0,6849.0,3406.0,31194.0,67856.0,11833.0,122371.0,40976.0,6314.0,374.0
6052,Madhya Pradesh,shahdol,0.0,2.0,0.0,2.0,2020-04-28,Orange Zone,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0
6053,Madhya Pradesh,shahdol,0.0,2.0,0.0,2.0,2020-04-29,Orange Zone,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0
6054,Madhya Pradesh,shahdol,0.0,3.0,0.0,3.0,2020-04-30,Orange Zone,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0
6055,Madhya Pradesh,shahdol,0.0,3.0,0.0,3.0,2020-05-01,Orange Zone,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0
6056,Madhya Pradesh,shahdol,0.0,3.0,0.0,3.0,2020-05-02,Orange Zone,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0
6057,Madhya Pradesh,shahdol,0.0,3.0,0.0,3.0,2020-05-03,Orange Zone,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0
6058,Madhya Pradesh,shahdol,0.0,3.0,0.0,3.0,2020-05-04,Orange Zone,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0
6059,Madhya Pradesh,shahdol,0.0,3.0,0.0,3.0,2020-05-05,Orange Zone,604194.0,45.0,64.0,124.0,1302.0,90.0,145.0,330.0,1737.0,60.0,55.0,781.0,57846.0,24255.0,123942.0,3472.0,1733.0,10817.0,29839.0,3819.0,46513.0,26235.0,6205.0,172.0
