,state,district,recovered,confirmed,deceased,active,date,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density,Population,Classification_GreenZone,Classification_OrangeZone,Classification_RedZone,diff,BERT_label,BERT_label_1,BERT_label_2,BERT_label_3,BERT_label_4,BERT_label_5
4678,Karnataka,gadag,0.0,4.0,1.0,3.0,2020-04-27,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
4679,Karnataka,gadag,0.0,5.0,1.0,4.0,2020-04-28,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,1.0,1,1,0,0,0,0
4680,Karnataka,gadag,0.0,5.0,1.0,4.0,2020-04-29,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,1.0,1,1,0,0,0,0
4681,Karnataka,gadag,0.0,5.0,1.0,4.0,2020-04-30,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,1.0,1,1,0,0,0,0
4682,Karnataka,gadag,1.0,5.0,1.0,3.0,2020-05-01,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,1.0,1,1,0,0,0,0
4683,Karnataka,gadag,1.0,5.0,1.0,3.0,2020-05-02,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
4684,Karnataka,gadag,1.0,5.0,1.0,3.0,2020-05-03,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
4685,Karnataka,gadag,1.0,5.0,1.0,3.0,2020-05-04,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
4686,Karnataka,gadag,1.0,5.0,1.0,3.0,2020-05-05,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
4687,Karnataka,gadag,1.0,5.0,1.0,3.0,2020-05-06,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
4688,Karnataka,gadag,1.0,5.0,1.0,3.0,2020-05-07,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
4689,Karnataka,gadag,1.0,5.0,1.0,3.0,2020-05-08,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
4690,Karnataka,gadag,1.0,5.0,1.0,3.0,2020-05-09,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
4691,Karnataka,gadag,4.0,5.0,1.0,0.0,2020-05-10,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
4692,Karnataka,gadag,4.0,5.0,1.0,0.0,2020-05-11,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,0.0,1,1,0,0,0,0
4693,Karnataka,gadag,4.0,8.0,1.0,3.0,2020-05-12,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,3.0,2,0,1,0,0,0
4694,Karnataka,gadag,4.0,8.0,1.0,3.0,2020-05-13,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,3.0,2,0,1,0,0,0
4695,Karnataka,gadag,4.0,12.0,1.0,7.0,2020-05-14,700177.0,49.0,132.0,229.0,1699.0,187.0,323.0,402.0,97.0,136.0,881.0,111906.0,31959.0,152486.0,4457.0,3373.0,15625.0,30957.0,5205.0,42053.0,156686.0,4651.0,229.0,1064570.0,0,1,0,7.0,2,0,1,0,0,0
4700,Karnataka,kalaburagi,6.0,36.0,4.0,26.0,2020-04-25,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,6.0,2,0,1,0,0,0
4701,Karnataka,kalaburagi,7.0,38.0,4.0,27.0,2020-04-26,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,3.0,2,0,1,0,0,0
4702,Karnataka,kalaburagi,7.0,38.0,5.0,26.0,2020-04-27,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,3.0,2,0,1,0,0,0
4703,Karnataka,kalaburagi,7.0,44.0,5.0,32.0,2020-04-28,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,8.0,2,0,1,0,0,0
4704,Karnataka,kalaburagi,7.0,52.0,5.0,40.0,2020-04-29,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,16.0,3,0,0,1,0,0
4705,Karnataka,kalaburagi,7.0,53.0,5.0,41.0,2020-04-30,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,15.0,3,0,0,1,0,0
4706,Karnataka,kalaburagi,11.0,55.0,5.0,39.0,2020-05-01,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,17.0,3,0,0,1,0,0
4707,Karnataka,kalaburagi,18.0,55.0,5.0,32.0,2020-05-02,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,11.0,3,0,0,1,0,0
4708,Karnataka,kalaburagi,18.0,61.0,5.0,38.0,2020-05-03,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,9.0,2,0,1,0,0,0
4709,Karnataka,kalaburagi,21.0,63.0,6.0,36.0,2020-05-04,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,10.0,2,0,1,0,0,0
4710,Karnataka,kalaburagi,22.0,63.0,6.0,35.0,2020-05-05,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,8.0,2,0,1,0,0,0
4711,Karnataka,kalaburagi,27.0,64.0,6.0,31.0,2020-05-06,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,9.0,2,0,1,0,0,0
4712,Karnataka,kalaburagi,29.0,67.0,6.0,32.0,2020-05-07,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,6.0,2,0,1,0,0,0
4713,Karnataka,kalaburagi,29.0,67.0,6.0,32.0,2020-05-08,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,4.0,2,0,1,0,0,0
4714,Karnataka,kalaburagi,31.0,67.0,6.0,30.0,2020-05-09,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,4.0,2,0,1,0,0,0
4715,Karnataka,kalaburagi,44.0,71.0,6.0,21.0,2020-05-10,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,7.0,2,0,1,0,0,0
4716,Karnataka,kalaburagi,44.0,72.0,6.0,22.0,2020-05-11,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,5.0,2,0,1,0,0,0
4717,Karnataka,kalaburagi,44.0,73.0,6.0,23.0,2020-05-12,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,6.0,2,0,1,0,0,0
4718,Karnataka,kalaburagi,44.0,81.0,7.0,30.0,2020-05-13,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,14.0,3,0,0,1,0,0
4719,Karnataka,kalaburagi,46.0,83.0,7.0,30.0,2020-05-14,1427368.0,157.0,409.0,715.0,5378.0,554.0,982.0,1211.0,306.0,428.0,2763.0,199303.0,77334.0,425672.0,16365.0,9752.0,52483.0,73797.0,12872.0,104256.0,264350.0,10990.0,233.0,2566326.0,0,1,0,12.0,3,0,0,1,0,0
4724,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-04-25,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4725,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-04-26,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4726,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-04-27,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4727,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-04-28,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4728,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-04-29,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4729,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-04-30,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4730,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-01,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4731,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-02,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4732,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-03,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4733,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-04,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4734,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-05,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4735,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-06,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4736,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-07,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4737,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-08,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4738,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-09,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4739,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-10,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4740,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-11,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4741,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-12,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4742,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-13,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4743,Karnataka,kodagu,1.0,1.0,0.0,0.0,2020-05-14,412877.0,90.0,75.0,111.0,942.0,81.0,131.0,239.0,36.0,50.0,494.0,31792.0,40958.0,241062.0,4548.0,3308.0,10758.0,22161.0,16963.0,43225.0,66724.0,4102.0,135.0,554519.0,1,0,0,0.0,1,1,0,0,0,0
4748,Karnataka,mandya,0.0,16.0,0.0,16.0,2020-04-25,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,4.0,2,0,1,0,0,0
4749,Karnataka,mandya,4.0,16.0,0.0,12.0,2020-04-26,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,4.0,2,0,1,0,0,0
4750,Karnataka,mandya,4.0,18.0,0.0,14.0,2020-04-27,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,4.0,2,0,1,0,0,0
4751,Karnataka,mandya,4.0,18.0,0.0,14.0,2020-04-28,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,3.0,2,0,1,0,0,0
4752,Karnataka,mandya,4.0,18.0,0.0,14.0,2020-04-29,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,2.0,2,0,1,0,0,0
4753,Karnataka,mandya,4.0,18.0,0.0,14.0,2020-04-30,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,2.0,2,0,1,0,0,0
4754,Karnataka,mandya,4.0,26.0,0.0,22.0,2020-05-01,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,8.0,2,0,1,0,0,0
4755,Karnataka,mandya,4.0,26.0,0.0,22.0,2020-05-02,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,8.0,2,0,1,0,0,0
4756,Karnataka,mandya,4.0,26.0,0.0,22.0,2020-05-03,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,8.0,2,0,1,0,0,0
4757,Karnataka,mandya,7.0,28.0,0.0,21.0,2020-05-04,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,10.0,2,0,1,0,0,0
4758,Karnataka,mandya,7.0,28.0,0.0,21.0,2020-05-05,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,2.0,2,0,1,0,0,0
4759,Karnataka,mandya,11.0,28.0,0.0,17.0,2020-05-06,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,2.0,2,0,1,0,0,0
4760,Karnataka,mandya,11.0,28.0,0.0,17.0,2020-05-07,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,2.0,2,0,1,0,0,0
4761,Karnataka,mandya,11.0,28.0,0.0,17.0,2020-05-08,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,0.0,1,1,0,0,0,0
4762,Karnataka,mandya,14.0,28.0,0.0,14.0,2020-05-09,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,0.0,1,1,0,0,0,0
4763,Karnataka,mandya,14.0,28.0,0.0,14.0,2020-05-10,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,0.0,1,1,0,0,0,0
4764,Karnataka,mandya,14.0,30.0,0.0,16.0,2020-05-11,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,2.0,2,0,1,0,0,0
4765,Karnataka,mandya,14.0,31.0,0.0,17.0,2020-05-12,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,3.0,2,0,1,0,0,0
4766,Karnataka,mandya,19.0,31.0,0.0,12.0,2020-05-13,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,3.0,2,0,1,0,0,0
4767,Karnataka,mandya,19.0,36.0,0.0,17.0,2020-05-14,1149649.0,53.0,156.0,290.0,2628.0,300.0,488.0,609.0,134.0,188.0,1388.0,103435.0,80452.0,248434.0,6547.0,3367.0,20265.0,96273.0,8188.0,102838.0,330827.0,4961.0,365.0,1805769.0,0,1,0,8.0,2,0,1,0,0,0
4772,Karnataka,mysuru,33.0,89.0,0.0,56.0,2020-04-25,1962180.0,349.0,525.0,762.0,4995.0,537.0,867.0,1261.0,237.0,330.0,2483.0,380386.0,273706.0,625767.0,49016.0,28397.0,80086.0,211066.0,40420.0,212541.0,567444.0,6854.0,437.0,3001127.0,0,0,1,3.0,2,0,1,0,0,0
